index,tweet,label
14956,"Movements are people rallying to a common cause. Movements are sustained by Leaders. #Leadership isn’t taught, it’s earned. Greta and her #FridaysForFuture comrades are out there earning their stripes while Politicians fail them. Hope  is in short supply. https://t.co/vWs0eDlu5u",0
14957,"Keep the rejections coming on those fossil fuel projects.
#FridaysForFuture
https://t.co/9EaAsYqzTA",0
14958,"My 3 Rd Book is Loading...
Stay tuned.
Date: 22nd April
Venue: Aga Khan Primary School.
#ClimateAction #ClimateActionNow #FridaysForFuture #ClimateEmergency 
#Owlypia https://t.co/G9BgSLnpwX",0
14963,"#Fridaymood - #vacations!
Laura from @opoh_co (#OurPlanetOurHome) interviewed Vicky on planning a #sustainable #summer #holiday - have a read: https://t.co/jA7MxJwlbC
Fancy #holidays with a #sustainability #purpose &amp; #impact? Get in touch!

#sustainabletravel  #fridaysforfuture https://t.co/tnZBDrRfug",0
14964,"House Passes #Climate, #Tax and #Health Package

#FridaysForFuture
#FaceTheClimateEmergency
#InflationReductionAct
#ForOurChildrenAndGrandchildren

#NowGetToWork #StopManchin #StopNewInfrastructure #StopTheMoneyPipeline
@StopMoneyPipe",0
14965,"Financial institutions must stop adding more fossil fuels to the climate fire.
#ClimateAction #ExtinctionRebellion #FridaysForFuture #nocoal #JustStopOil #solarpower #ClimateCrisis",0
14966,Climate change: Children going to court in multiple countries to force #GovernmentAction on #ClimateChange https://t.co/jprRA9syY9 #OurChildrensTrust #ZeroHour #FridaysForFuture #ClientEarth #FutureCoalition #WeThePeople #ActOnClimate #ClimateJustice  @BBCWorld,0
14967,How the International Geneva can help meet #SDGs ? #GenevaSummit2022 #ClimateAction #FridaysForFuture #ClimateEmergency #ClimateStrike https://t.co/gNigoTEf84,0
14970,"""Everyone has a role to play in reducing the adverse effects of climate change by doing the right thing. 

We have no ""earth B"" to where we could run, so it is everyone's role to take part in cutting back on our contribution to global warming."" - @mheshhh42

#FridaysForFuture https://t.co/SKeO4Yj7v5",0
14971,"#ClimateStrike Week 95 🇺🇬
Oil &amp; Coal production equates to a dead plannet.
Uganda should #StopEACOP.
 Governments should opt for more sustainable alternatives &amp; substitutes of oil &amp; coal.
@GretaThunberg @vanessa_vash @NakabuyeHildaF @Fridays4future
#FridaysForFuture #StopEACOP https://t.co/xZPdkriZ7U",0
14974,"Did you know journalists look on the #FridaysForFuture #map to find activists to interview? Make sure your local groups email is on the map so journalists can find your local group!
Check if your email is up on the map: https://t.co/qVMneUPE6g https://t.co/8DN1kNxmF0",0
14975,"#DigitalStrike week 122
Leaders slow to enact #ClimateAction are putting #economy first. To save economy we need to save #humanity from #extinction.
#ClimateActionNOW!
#ClimateStrikeOnline
#FridaysForFuture
#BoomersForClimateJustice
@ClimateCrisis @POTUS @VP @ClimateEnvoy https://t.co/xCFTjtLUjU",0
14977,"CATHY McMORRIS IS LYING AGAIN... YES IT WILL REDUCE ENERGY COSTS ...&amp; CLIMATE PROVISIONS ADDRESS FOOD COST HIKES FROM DROUGHT YOUR IGNORING #cspan #ClimateEmergency #ClimateChange 
#Globalwarming #FridaysForFuture #Youth4Climate #GreenNewDeal #ActOnClimate #cnn #msnbc",0
14978,Climate strike week 204. #FridaysForFuture #ClimateStrike https://t.co/taCfDzaEKW,0
14979,"Planting of economic trees in private homes, public properties and on roadsides help absorb the emission of carbon dioxide into the atmosphere and also reduce poverty in the society.

#FridaysForFuture
#RiseUpMovement
#ClimateAction
#ActNow https://t.co/v9GYjdTTGY",0
14982,"@GretaThunberg With you on every way we can!

#FridaysForFuture #ClimateStrike

https://t.co/adRN791qYi",0
14983,Why don't we have a conversation about false balance. It is everywhere. #ClimateAction #FridaysForFuture https://t.co/PjXlFT1SHi,0
14984,"""Despite this dire picture of failing leadership and narrow self-interest
— we can draw hope and inspiration from the young school children &amp; activists who are striking under the banner #FridaysForFuture"" 
— Mary Robinson (Chair @TheElders #StateOfHope) 2/
https://t.co/C8WvupADPo",0
14985,"Take a walk in #nature to renew your resource of hope &amp; join us in #ClimateAction 🙏🏻
#ClimateCrisis 
#FridaysForFuture https://t.co/DTy7jYFoyM",0
14986,"“It’s impossible to talk about the climate crisis right now, but the war is only escalating the crisis, and speeding up the time until doomsday.” — Anastasiia Onufriv, @fff_ukraine Ukraine activist #FridaysforFuture https://t.co/Ls0xxf69Tm",0
14987,"Bicycles belong.
Safe, protected bike lanes and trails are needed to encourage more people to ride bicycles safely 
#bicycle #bicycles #cycling #Delhi #Berlin #London 
#cargobikes #CleanAir #cycling #ebikes #exercise #FFF #FridaysForFuture",0
14988,"#climatestripe tram with #climatewarming info inside as well as outside, in Berlin 

#fridaysforfuture #scientistsforfuture https://t.co/7iVLSDqAej",0
14989,People Over Profit @FFFAfrica54 #FridaysForFuture https://t.co/MGT1OqHqZ2,0
14990,"There’s no time like the present to take action for our future. If we don’t make a change, who will? Educate the youth today! #FridaysForFuture #ClimateEmergency #ESD #SDGs https://t.co/6mrtdeorDe",0
14991,"Finance  My Future  not climate  change. 
#4Point6T #FridaysForFuture https://t.co/Qz2V3RSyFR",0
14992,"My 105 weeks.
#climatestrikeonline 
#fridaysforfuture #climateaction                                
#ClimateEmergency
#NoWar https://t.co/WzysNDasE8",0
14995,"It’s kinda like when the Salvadoran government was murdering nuns &amp; priests in the 1980’s !!!!

... Minus the OUTRAGE🤬🥺

#HoldThemAccountable #EnvironmentalJustice
@EJinAction #EJ4MA @GreenRootsEJ #mapoli @DrBobBullard #ClimateJustice #FaceTheClimateEmergency  #FridaysForFuture",0
14996,"The three strategies for addressing climate change – mitigation, adaptation, and loss and damage (L&amp;D) – the latter two continue to suffer from interpretational ambiguities. 

#COP27
#LossAndDamage 
#FridaysForFuture
https://t.co/ZTafPO5nNM",0
14997,"My week 23rd #ClimateStrike in Japan🇯🇵 #FridaysForFuture #NoWar  #StandWithUkraine️
no more war. no one wants conflicts! https://t.co/cpeOkNxF7v",0
14998,"♻️🔌 Milly has been working on our Environmental Management Plan this week, as part of our Chamber Green Rose programme here in lovely Lancashire!
❤️🌍 Sustainability has been part of our DNA as a company here at Staywarm Energy since we were founded in 2011!
#fridaysforfuture https://t.co/poWrVx6hY9",0
14999,"@edgarrmcgregor @GretaThunberg @vanessa_vash @AbiluTangwa #FridaysForFuture Homework here--&gt;
#deforestation  end of the road literally at wild #water spring needs #climateaction #oldgrowthlogging in #oldgrowthforest
https://t.co/vjb1iaMUjO",0
15000,"#CO2 is 417.46 @NOAAClimate ,
-1.03 ppm from BAU,
in week 176 of
@GretaThunberg ‘s
#FridaysForFuture
#ClimateStrike 

#ClimateJustice 
#UprootTheSystem 

Rob Jackson via @JustinWorland :
“We’re sort of standing on the precipice,”
which path in 2022?

https://t.co/gT3SwDw1wO https://t.co/LexlZ6zooR",0
15001,"Thanks a lot for your interview and position at DW News, @Luisamneubauer !

Germany is co-financing Putin's war and his regime - 
like killing and poisoning many dissidents.

#fridaysforfuture #Putin #Russia #fossilfuels",1
15002,"bestes schild: ""it's so bad, even the introverts are here""

#FridaysForFuture
#StandWithUkraine
#hh2503
#drinnies",1
15003,"WE ON FOR THE #GlobalClimateStrike 

Thank yo @BazuHashu and @DonnleyClive for coming!!!

#LossAndDamageFinanceNow
#FridaysForFuture

@Fridays4future 
@fridays_kenya
@FFFMAPA https://t.co/pnZ070fGxz",0
15004,"#Climate #catastrophe has
affected 33 million people in
#Pakistan, which is more than
#Australia's population. The rest of the world must compensate  🇵🇰 in IMF's debt.  #FridaysForFuture 
#ClimateReparationsForPakistan
#PakistanIsOurStory #EndfossilNow
#ClimateSolidarity",0
15006,"Homo Sapiens is the only life on earth that Burns things! (breathing excluded)
@noaa
@keeling_curve
@metofficeUK
@CarbonBrief
@CO2_earth
@guardian
@ScottDuncanWX
@MikeHudema
@COP26
@GreenpeaceUK
@GretaThunberg
@XRebellionUK
#FridaysForFuture #isthereintelligentlifeonearth https://t.co/6BxpmZP9Fy",1
15007,@flossiebeachcl1 @MichaelDHiggins @Janemellett @GretaThunberg @MarkRuffalo @SusanAdamsEco @growgardeners Flossie it was a JOY to see you there! See you on Friday #FridaysForFuture #4years,0
15009,"Read the post from @shiphrah_ relevant with the ongoing #UNGA ➡️ https://t.co/BXcwu1SNeZ

#climatejustice #FridaysForFuture  #climateaction https://t.co/ugbsdhVTl3",0
15010,https://t.co/cIDKdocwBJ Boris Johnson is resorting to the kitchen sink strategy – but he can’t win now More letters demanding a confidence vote have been submitted – once a vote is called the prime minister’s time will almost certainly be up 19 Jan 2022 #EndSARS #FridaysForFuture,1
15011,"Blossom Collection:
Keeping with the classic theme our Blanc Logo t-shirt is a must-have essential piece that can be paired with any occasion.

#berealwear #bereal #smile #OutfitOfTheDay #love #fashion #beautiful #fridayvibes #fridaymotivation #Friyay #TGIF #FridaysForFuture https://t.co/1UjUTzMbP1",0
15012,"This is the end.
#ClimateCrisis #FridaysForFuture",0
15014,@GretaThunberg A argument that People have is we might have averted a new Ice age. Ice does not start wild fires. One can manage the cold. Not record breaking heat. #FridaysForFuture,0
15016,Italian trade unions support and join the #ClimateStrike and  #FridaysForFuture @cgilnazionale @fffitalia @ituc,0
15017,"Looking for a reliable wholesaler and retailer? We have you covered with our B2B e-commerce module.

Sign Up today; 
Email📩: marketing@zandaux.com 
Call📲: +254768487683

#madeinkenya #madeinafrica #friday #wholesale #wholesaler #b2b #FridaysForFuture #TGIF #FriYay",0
15018,"Now it's nature's turn and how it resist, and now it's clear that nature will take its revenge. 
#ClimateEmergency 
#FridaysForFuture 
#GilgitBaltistan https://t.co/zHQ91dgb2R",0
15020,"Everyone can make a difference🌐

#GlobalClimateStrike #ClimateAction #FridaysForFuture #SaveThePlanet #SaveTheTrees #ClimateAction #ThereIsNoPlanetB #WaterPollution #NoPlanetB #Climate #ClimateChangeIsReal #ClimateStrike #GlobalWarming https://t.co/igzUoLxLys",0
15021,"WCB's National Training Program in association with Chhota Udepur Forest Division, Gujarat Forest Department.
Check out #FlashbackFriday post on Instagram: https://t.co/ZgaW4TcOos
#FridaysForFuture #fridays #tgif #Instagram https://t.co/U6B5vckSmh",0
15022,Climate justice is racial justice climate action now #PlanetOverProfit #UprootTheSystem #FridaysForFuture @vanessa_vash @GretaThunberg https://t.co/eekwbEqjpf,0
15023,"#CO2 is 418.35 @NOAAClimate ,
-2.51 ppm from BAU,
in week 187 of
@GretaThunberg ‘s
#FridaysForFuture
#ClimateStrike 

#StandWithUkraine 
🟦🟦🟦🟦
🟨🟨🟨🟨

#PeopleNotProfit 
Friday 25 March
is the global climate strike,
find your local protest at:
https://t.co/iCbuHsan2N https://t.co/X8eV1P7yEQ",0
15025,"Solution in the local, act here👇
Mission Sundari: Community Managed Mangrove restoration 
And voices from Dacop, road to #COP27 #FridaysForFuture @ejajahmad https://t.co/Ck4T1nkZAO",0
15026,"We have started an international campaign to stop the Matarbari coal-fired power project.
Join us! Everyone is welcome!

On Friday, January 28, there will be a symposium online.

#FridaysForFuture 
#ClimateStrike 
#UprootTheSystem https://t.co/t6HpVe9TBn",0
15028,"@Philj77 No. Maybe you are ""used as a puppet"" but she is not

And all statements that #GretaThunberg has made on the subject of the climate crisis in the last 4 years have been in accordance with the current state of science as documented in the IPCC assessment reports

#FridaysForFuture",0
15031,"“Environmental education is crucial in order to mitigate natural disasters. Educating children about the environment remind us that we are interconnected” Maria DeCristofaro

#WFCKorea @WFCKorea #FridaysForFuture @Fridays4future @unepmgcy @SDW_Bundesverb @FAOForestry https://t.co/MWXxRCbj5D",0
15032,"💚 Neues Video von Fridays for Future DE:

#fridaysforfuture

🌳 11. Colonialism, Racism and Climate (In)justice | ""Our house is on fire!""
➡️ https://t.co/LQFIhRHfLg",0
15033,"Delivering sustainability projects in the developing world ft. Ecoforge 
 #sustainability #fridaysforfuture #climateaction #climate #podcast #missionshunya  https://t.co/VGtm4a8AHV",0
15034,"5th graders &amp; kindergartners at #OxfordElementary created a chorus of solidarity with the youth movement, #FridaysForFuture,  💚🌈 encouraging us all to take #LOUDERClimateAction, singing along to our “Louder” music video collab w/ @kebmomusic for #EarthMonth 👏 #Bravo https://t.co/KRcTwrXgWD",0
15035,"4) Veggie Vendetta will be our first extern project with our beloved friend and #actor David Schütter. Have you seen #4Blocks? No? Wow, you should! 

With VV we’ll support the most important youth movement of the 21st century — #FridaysForFuture

https://t.co/zzaQmvVpIo",0
15037,"The gentle touch of your words 
paint a colourful rainbow in my heart.🎶💞❤️💞🎶

#FridaysForFuture  #fridaymorning 
#FridayVibes #FridayFunDay https://t.co/qTjvjd24KQ",0
15038,"Australia needs more environmentalists and fewer fossil fuels industry puppets.  The green economy is the future.
#ClimateAction #ClimateCrisis #FridaysForFuture #gosolar #nocoal #CleanAir #EVs",0
15039,"The Economics of Nuclear Energy

Excellent and informative video by @RealEngYT

https://t.co/QiH7fOj6oY

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#SavetheBees",0
15040,"@Living4Earth @antonioguterres Our 🏡 is on fire x5 🔥 🔥 🔥 🔥 🔥
#FridaysForFuture 
@Fridays4future",0
15041,"Weak action on climate change stressing young people around the world

https://t.co/OMYP2gpAlq

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
15042,"Since politicians refuse to listen to science or to peaceful protests, like our #FridaysForFuture at Queen's Park, civil disobedience is the only non-violent avenue left to avert the 6th mass extinction. 
https://t.co/JMzYbTs7Ao",0
15043,"Be in love with every minute of your life. Wishing you a day filled with pleasant hours and times that you won't forget. 😊 👍 👍

#goodmorning #TwitterFriends #FridayFeeling #FridaysForFuture https://t.co/hRfCujwZ6I",0
15045,"Ist FridaysForFuture Hannover todeslost? Ja.

Ist ganz FridaysForFuture todeslost? Nein.

#FridaysForFuture #Dreadlocks",0
